,FL1-A,FL3-A
422,5203.067,4825.3784
423,5905.7095,4036.324
424,3969.9316,2134.0796
425,3841.7668,2632.6306
426,3835.1572,2272.387
427,3519.185,2917.6443
428,3385.8696,2201.4744
429,6714.3975,4818.96
430,3803.0518,931.402
431,3391.4338,1516.2197
432,3668.3503,599.1984
433,3786.893,2759.8503
434,3409.6646,54.062927
435,3270.7705,1246.3866
436,3420.3767,3257.4907
437,3546.226,1139.7118
438,4280.6206,1.6940659e-21
439,3630.514,3003.8567
440,4100.802,2022.1672
441,3989.6199,3055.4814
442,3599.97,3768.2205
443,3835.1572,3391.4338
444,3494.2053,1079.3156
445,3834.2073,1.6940659e-21
446,3575.049,3432.6675
447,3498.9597,3225.5146
448,3347.5938,2910.6091
449,3765.0554,3040.654
450,3700.6414,2390.196
451,5269.986,3826.558
452,4456.36,2617.8801
453,3458.2866,2764.072
454,6420.4297,4447.4634
455,3886.2285,3384.005
456,4519.1196,4440.6157
457,3400.6091,4327.1616
458,4628.4453,3722.4492
459,3296.6108,3429.1782
460,4107.6436,1997.0288
461,3912.0044,3167.1868
462,3466.6177,1672.6063
463,3751.1602,2747.06
464,3281.6514,1742.0897
465,3757.6104,3384.005
466,3309.1868,1997.0288
467,3887.9795,3355.4187
468,3869.351,2587.6655
469,3965.3003,3523.7678
470,3420.3767,2759.8503
471,5354.1772,3434.4055
472,3777.6238,2666.1602
473,3630.514,3081.4646
474,3780.7283,664.12744
475,3932.719,3092.7327
476,3685.2915,2836.7002
477,5355.2285,3676.8752
478,3484.5957,2809.1907
479,5821.1187,3315.392
480,3275.1428,612.21857
481,4014.4783,3146.6646
482,3436.1392,1417.7102
483,3407.863,1962.8628
484,3638.2563,2780.7556
485,3621.3657,3019.4026
486,3777.6238,2764.072
487,6558.167,4913.4956
488,3691.2378,3025.5344
489,3850.167,3955.1487
490,3754.3933,2055.043
491,3430.925,3537.3323
492,6515.6055,4802.5107
493,3708.7605,2582.5347
494,3407.863,335.68198
495,3498.9597,2788.9773
496,3597.2463,3052.5388
497,3473.2102,2490.9058
498,3429.1782,1662.4955
499,3610.7537,2556.4622
500,4520.3945,2703.0254
501,3296.6108,2551.1624
502,3591.7659,2759.8503
503,3667.1233,3331.6772
504,5622.7407,3738.0657
505,3523.7678,3368.905
506,3621.3657,3043.6426
507,3722.4492,2642.3357
508,3601.3274,2438.7917
509,3602.6821,2326.2512
510,3430.925,2518.748
511,3818.8171,2747.06
512,3634.3965,3339.6807
513,3469.9219,2971.8025
514,5296.558,2764.072
515,5187.9175,1.6940659e-21
516,3812.95,3208.9795
517,3528.3198,1988.5569
518,3809.9963,3650.9624
519,5255.773,3250.7573
520,3473.2102,2306.342
521,4826.345,881.25323
522,3523.7678,2817.143
523,3380.2605,2551.1624
524,3626.6086,2881.8408
525,4069.3857,3726.9492
526,3734.7505,1187.4579
527,5348.485,3519.185
528,3784.8447,2780.7556
529,3418.603,3404.2456
530,3614.7532,2286.0864
531,3807.0293,1406.559
532,3468.2717,3359.2986
533,3670.797,2817.143
534,3430.925,3223.1755
535,5272.4927,3621.3657
536,3355.4187,1258.0681
537,3903.527,2698.499
538,3597.2463,2438.7917
539,3366.9941,3061.3328
540,3575.049,3130.8906
541,3443.0303,1702.663
542,3466.6177,1631.8889
543,3631.8108,3528.3198
544,3784.8447,3880.9465
545,3623.9924,3466.6177
546,3494.2053,3584.8513
547,3599.97,3101.0747
548,3407.863,2473.8254
549,6468.5293,4566.0977
550,3549.1648,2535.0884
551,3458.2866,3013.2217
552,3374.606,2874.487
553,3682.8977,1483.7596
554,3665.894,3149.2612
555,3552.0906,3122.8762
556,3618.7285,1103.5665
557,3875.6208,2907.0686
558,4039.778,3682.8977
559,5081.644,3759.746
560,3826.558,1406.559
561,3595.8804,3420.3767
562,3716.7803,2286.0864
563,3413.254,1417.7102
564,3741.364,2637.4958
565,3494.2053,2689.3772
566,3741.364,2582.5347
567,3562.2317,2720.9038
568,4075.9255,2149.3572
569,3413.254,481.3052
570,3720.1875,2910.6091
571,3992.5955,1642.1366
572,3750.079,3659.7136
573,3635.6855,2788.9773
574,3522.2437,3547.697
575,3668.3503,1.6940659e-21
576,5637.198,2408.6785
577,3605.3835,2237.4404
578,3688.8657,3363.157
579,3635.6855,1742.0897
580,3446.45,3225.5146
581,5054.1167,3663.4287
582,4588.7324,1.6940659e-21
583,6353.704,4281.0894
584,3343.6484,3862.11
585,3663.4287,1338.8218
586,3771.37,202.0895
587,4164.958,3052.5388
588,3803.0518,3169.7122
589,3575.049,3146.6646
590,3565.1013,3422.146
591,6496.9497,4189.867
592,3461.6313,2438.7917
593,5213.7773,3921.2017
594,3645.9092,2764.072
595,3443.0303,1384.1367
596,3556.4556,1837.3773
597,3747.9111,2801.163
598,3380.2605,2716.468
599,3606.7302,1611.2579
600,4130.7236,2164.4612
601,4146.0405,1600.875
602,4508.823,2456.456
603,3519.185,2055.043
604,3606.7302,2747.06
605,3992.5955,2917.6443
606,3487.814,2513.241
