,FL1-A,FL3-A
469,3420.3767,2805.1865
470,3404.2456,3598.6096
471,3378.3809,2738.4277
472,4969.44,3626.6086
473,3425.6711,2186.7961
474,3296.6108,2095.1184
475,7007.1533,5637.1475
476,3697.1309,3120.1855
477,4443.8687,3434.4055
478,4039.0889,2215.9849
479,3317.4482,2934.9675
480,3940.8206,4067.4106
481,3489.4175,2622.823
482,3259.7212,2945.184
483,3378.3809,2377.698
484,3801.0537,3013.2217
485,3893.204,2821.091
486,3957.5059,664.12744
487,6093.54,4189.867
488,3621.3657,2889.129
489,5227.703,3738.0657
490,4786.0186,4061.4478
491,3456.6082,1516.2197
492,3429.1782,2438.7917
493,3434.4055,2046.8926
494,4860.71,3721.3193
495,3763.997,507.60913
496,3409.6646,2991.1921
497,3682.8977,3211.3647
498,3722.4492,2759.8503
499,3694.78,3486.2068
500,3858.459,3368.905
501,3514.571,3446.45
502,5383.87,3751.1602
503,7256.0903,5455.7173
504,3583.4597,3311.2612
505,3337.6882,2809.1907
506,3998.505,3759.746
507,3543.2744,2684.7812
508,3505.2476,3489.4175
509,5424.5464,3770.3218
510,3650.9624,2545.8337
511,6228.657,4265.422
512,3335.6902,1494.6222
513,3734.7505,3816.8674
514,5924.275,4574.0273
515,3869.351,3270.7705
516,3323.5815,651.1766
517,3708.7605,2707.5288
518,3943.231,0.0
519,4283.429,3693.6013
520,3602.6821,2751.3445
521,3349.5583,3311.2612
522,3484.5957,1988.5569
523,3591.7659,3285.9578
524,3605.3835,2910.6091
525,4472.745,3625.3018
526,3404.2456,1526.9543
527,3573.637,3437.8684
528,6050.9946,4528.932
529,3922.0312,3223.1755
530,3479.7395,2921.1392
531,3765.0554,2971.8025
532,4967.4517,3497.3787
533,3659.7136,3650.9624
534,7386.1665,5556.214
535,3974.5293,3747.9111
536,3508.3696,1837.3773
537,3991.8528,3169.7122
538,3296.6108,3420.3767
539,3713.3552,3216.112
540,3668.3503,3192.059
541,4194.732,4538.9
542,3667.1233,2149.3572
543,3547.697,2934.9675
544,3647.176,2965.2314
545,6328.6074,4406.3384
546,3810.9824,689.9744
547,3681.6978,2863.3315
548,4593.5566,3933.534
549,3610.7537,1417.7102
550,5636.2856,3792.9998
551,6354.675,4840.4756
552,3461.6313,2821.091
553,3869.351,3141.4438
554,3819.7898,599.1984
555,3627.913,2237.4404
556,3587.6257,1761.5231
557,5024.7236,2751.3445
558,3763.997,3665.894
559,3361.2305,1927.9503
560,3837.0525,2496.5361
561,3655.9773,2518.748
562,5237.107,4084.3271
563,3694.78,3514.571
564,3609.4153,3040.654
565,4274.4907,2545.8337
566,4880.1167,2551.1624
567,3691.2378,2432.8372
568,6180.977,5128.884
569,3859.3735,2670.8516
570,4000.707,1590.4474
571,4292.241,4131.9155
572,3547.697,3288.1013
573,3575.049,2572.1902
574,4325.418,4432.9575
575,3317.4482,3075.767
576,3642.0938,3182.2112
577,5474.9097,3944.0325
578,3484.5957,1936.7487
579,3478.113,2607.9155
580,4267.3423,4566.0977
581,3587.6257,3544.752
582,4057.4407,3437.8684
583,3595.8804,3648.4407
584,3903.527,3915.3643
585,3514.571,2703.0254
586,3780.7283,1642.1366
587,3744.6458,3025.5344
588,3290.2383,2420.8262
589,3930.2686,0.0
590,3404.2456,2910.6091
591,3505.2476,2038.6964
592,3826.558,2848.2185
593,3670.797,3376.4958
594,3495.794,1269.7141
595,3448.1536,2013.8339
596,3473.2102,2994.3777
597,3396.9536,2251.5398
598,5676.3745,3944.833
599,3916.2014,2917.6443
600,3514.571,2698.499
601,4951.7773,4108.262
602,4050.0283,918.9019
603,3601.3274,3138.8196
604,3584.8513,2809.1907
605,3498.9597,3365.0781
606,3453.2388,2490.9058
607,3599.97,2931.5327
608,6025.501,4490.38
609,6831.5386,4977.028
610,5872.1455,4034.2427
611,6584.238,4893.758
612,3869.351,3184.6858
613,3532.841,2828.9321
614,3813.9316,2164.4612
615,3456.6082,1163.65
616,3627.913,1516.2197
617,3892.3362,3216.112
618,3494.2053,3043.6426
619,5417.4443,3311.2612
620,3553.5486,2230.3296
621,3722.4492,1799.827
622,3396.9536,3337.6882
623,3593.1401,1139.7118
624,3593.1401,3620.0483
625,5912.422,3882.712
626,3498.9597,3413.254
627,3761.875,3064.2417
628,3650.9624,2496.5361
629,3950.4084,1406.559
630,3808.0198,2764.072
631,6125.5996,4649.9604
632,3366.9941,2332.812
633,5469.784,4324.107
634,3385.8696,2013.8339
635,4190.4097,4717.28
636,3395.1184,1139.7118
637,5132.3965,3281.6514
638,3259.7212,2432.8372
639,3474.8484,3003.8567
640,3808.0198,3174.7375
641,3878.289,2832.8252
642,3384.005,2776.615
643,3517.6506,2352.2693
644,6344.2544,4974.6104
645,3952.783,1874.1725
646,3801.0537,3201.776
647,4841.9834,27.045761
648,4078.5227,3673.235
649,3780.7283,3845.514
650,3509.9253,3040.654
651,4203.2886,3634.3965
652,3618.7285,3223.1755
653,3769.272,4430.7515
654,6069.5728,4067.4106
655,5221.889,3767.1672
656,3694.78,3513.026
657,3597.2463,309.0478
658,5932.7734,4555.3623
659,3599.97,3034.6418
660,3765.0554,0.0
661,4187.6924,3848.3098
662,3602.6821,2535.0884
663,3494.2053,1494.6222
664,6288.7803,4314.8506
665,3869.351,3864.8352
666,5249.1655,1461.9086
667,3787.9148,3208.9795
668,3372.7107,2809.1907
669,3765.0554,3311.2612
670,4481.2866,4911.987
671,4015.1948,1742.0897
672,3532.841,2149.3572
673,4476.176,2572.1902
674,5968.5195,4180.573
675,4195.808,1450.9207
676,6505.8174,4986.0103
677,4379.3228,2438.7917
678,4033.5474,805.3202
679,5123.6943,3711.0618
680,3505.2476,931.402
681,3565.1013,3317.4482
682,3537.3323,3040.654
683,3961.415,3187.1519
684,5184.3916,4931.8013
685,6388.3115,4333.2266
686,5125.2324,3839.8853
687,3423.911,2332.812
688,3754.3933,0.0
689,4242.405,3963.749
690,3384.005,2844.3967
691,3678.0842,3506.8103
692,3385.8696,2319.653
693,4062.7776,3851.0935
694,3532.841,2208.7505
695,3436.1392,3422.146
696,3479.7395,402.06403
697,3803.0518,3120.1855
698,6033.1396,4210.156
699,3889.7256,3725.8271
700,4680.6343,3768.2205
701,3409.6646,3250.7573
702,3725.8271,2720.9038
703,3532.841,1450.9207
704,3569.3828,3095.5237
705,3290.2383,2987.9937
706,4357.74,599.1984
707,3552.0906,3149.2612
708,3618.7285,2801.163
709,3560.7925,3311.2612
710,6270.539,4509.148
711,3730.304,3052.5388
712,3575.049,3201.776
713,3618.7285,2881.8408
714,3813.9316,664.12744
715,4097.6665,702.86993
716,4346.871,3583.4597
717,3402.4297,3612.0896
718,4371.672,2899.9402
719,3674.451,3610.7537
720,3538.8228,0.0
721,3294.493,3288.1013
722,3317.4482,2607.9155
723,6857.6396,4942.909
724,3587.6257,3043.6426
725,3317.4482,3491.0173
726,3255.2532,2817.143
727,3523.7678,1327.397
728,3436.1392,3239.3928
729,3541.794,3686.485
730,3492.6133,2345.8206
731,3866.6453,2230.3296
732,4850.2124,3532.841
733,4611.386,3644.64
