,FL1-A,FL3-A
785,3688.8657,8.4703295e-22
786,5431.851,5381.09
787,3736.9624,2670.8516
788,3698.303,1662.4955
789,6275.4414,4680.1436
790,5295.489,3674.451
791,3327.641,2306.342
792,3443.0303,4537.663
793,5841.639,3906.0823
794,3290.2383,2874.487
795,4666.243,3502.1108
796,3605.3835,3022.4746
797,5240.9253,2991.1921
798,3783.8179,843.3894
799,3675.664,2535.0884
800,3437.8684,1258.0681
801,4922.9644,3141.4438
802,4476.86,3880.062
803,5117.3843,3491.0173
804,5436.6016,3300.8276
805,4902.1733,4058.1104
806,3587.6257,4317.0674
807,6252.568,4634.292
808,5369.522,4251.321
809,3849.239,2479.5505
810,3573.637,4045.948
811,5071.4023,3420.3767
812,5024.305,2965.2314
813,3746.8245,4511.737
814,5157.441,4059.4473
815,4461.987,4529.246
816,6224.008,4802.5107
817,5298.6914,3926.9863
818,3720.1875,2907.0686
819,3597.2463,2793.0586
820,5338.6826,8.4703295e-22
821,3832.3035,2046.8926
822,3355.4187,4060.1147
823,5165.5645,2924.6187
824,3589.0085,3479.7395
825,3876.5115,3466.6177
826,3349.5583,4125.3335
827,3492.6133,3446.45
828,5266.721,4324.107
829,5107.7334,5129.4707
830,4104.543,2670.8516
831,5334.4326,6412.4404
832,5974.976,4389.248
833,3606.7302,3250.7573
834,3722.4492,1246.3866
835,3468.2717,3508.3696
836,5293.8813,3582.0654
837,6623.742,4834.024
838,3584.8513,8.4703295e-22
839,5094.2075,3277.319
840,3863.928,2179.3938
841,6220.4585,4456.713
842,5748.6743,4340.5127
843,3584.8513,3106.5847
844,5016.017,94.532394
845,3468.2717,4351.074
846,5813.074,3872.9414
847,5182.2446,3573.637
848,5766.4736,3991.1094
849,4090.0786,4816.609
850,5001.561,3721.3193
851,5866.042,2345.8206
852,3309.1868,1483.7596
853,3436.1392,4479.9277
854,3761.875,3463.2974
855,6035.211,4210.6807
856,3791.986,3218.4744
857,5143.5024,3149.2612
858,5132.7466,3579.2676
859,3529.8303,3446.45
860,3378.3809,3232.487
861,3593.1401,3232.487
862,5071.919,3363.157
863,3627.913,3416.8245
864,5243.069,4013.761
865,4565.21,3449.8528
866,5882.6553,3874.7288
867,5570.9785,3999.2397
868,4987.6426,5071.7896
869,5363.7334,3543.2744
870,3570.804,1600.875
871,4656.8823,4856.8633
872,4660.695,4221.0913
873,3601.3274,2759.8503
874,4362.693,5240.0464
875,3335.6902,2836.7002
876,3652.2197,2352.2693
877,5082.912,3903.527
878,3517.6506,1569.4587
879,3335.6902,2215.9849
880,5906.9414,4254.754
881,4362.693,3456.6082
882,6131.2495,4634.292
883,3508.3696,3095.5237
884,5265.2227,3716.7803
885,3347.5938,2055.043
886,3982.8735,2931.5327
887,4023.7312,3309.1868
888,3906.9316,2670.8516
889,4844.989,2981.5574
890,3281.6514,2971.8025
891,6325.6416,4532.377
892,3752.2397,2582.5347
893,5317.643,3337.6882
894,3327.641,2776.615
895,4924.775,3250.7573
896,5787.802,3973.0005
897,4186.0566,4311.7344
898,7070.1943,6781.9385
899,3396.9536,1892.2869
900,3468.2717,2931.5327
901,3765.0554,2698.499
902,4958.033,5138.6685
903,3337.6882,2055.043
904,5477.6216,3559.3499
