9.000000000000000000e+00,2.400000000000000000e+01,2.700000000000000000e+01,3.700000000000000000e+01,4.000000000000000000e+01,3.700000000000000000e+01,4.700000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.700000000000000000e+01,8.100000000000000000e+01,5.600000000000000000e+01,6.100000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01,3.100000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,1.180000000000000000e+02,1.200000000000000000e+02,1.280000000000000000e+02,1.580000000000000000e+02,1.490000000000000000e+02,1.680000000000000000e+02,2.090000000000000000e+02,2.750000000000000000e+02,2.420000000000000000e+02,3.020000000000000000e+02,2.690000000000000000e+02,2.970000000000000000e+02,2.650000000000000000e+02,2.460000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00
9.200000000000000000e+01,1.440000000000000000e+02,1.400000000000000000e+02,1.520000000000000000e+02,2.050000000000000000e+02,2.300000000000000000e+02,2.660000000000000000e+02,2.650000000000000000e+02,3.090000000000000000e+02,3.300000000000000000e+02,3.750000000000000000e+02,3.890000000000000000e+02,3.620000000000000000e+02,3.270000000000000000e+02,2.910000000000000000e+02,2.070000000000000000e+02,0.000000000000000000e+00
9.400000000000000000e+01,1.180000000000000000e+02,1.240000000000000000e+02,1.430000000000000000e+02,1.580000000000000000e+02,2.040000000000000000e+02,1.930000000000000000e+02,2.290000000000000000e+02,3.030000000000000000e+02,2.720000000000000000e+02,3.260000000000000000e+02,3.290000000000000000e+02,3.330000000000000000e+02,3.590000000000000000e+02,3.190000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00
8.000000000000000000e+01,1.050000000000000000e+02,1.090000000000000000e+02,1.240000000000000000e+02,1.230000000000000000e+02,1.310000000000000000e+02,2.080000000000000000e+02,2.130000000000000000e+02,2.390000000000000000e+02,2.400000000000000000e+02,2.870000000000000000e+02,2.860000000000000000e+02,2.880000000000000000e+02,3.190000000000000000e+02,2.550000000000000000e+02,2.280000000000000000e+02,0.000000000000000000e+00
6.900000000000000000e+01,6.300000000000000000e+01,6.900000000000000000e+01,9.400000000000000000e+01,1.260000000000000000e+02,1.210000000000000000e+02,1.100000000000000000e+02,1.520000000000000000e+02,1.500000000000000000e+02,1.920000000000000000e+02,2.300000000000000000e+02,2.200000000000000000e+02,2.390000000000000000e+02,2.590000000000000000e+02,2.210000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00
3.800000000000000000e+01,3.800000000000000000e+01,4.700000000000000000e+01,5.600000000000000000e+01,8.100000000000000000e+01,8.800000000000000000e+01,9.000000000000000000e+01,9.700000000000000000e+01,1.090000000000000000e+02,1.050000000000000000e+02,1.320000000000000000e+02,1.390000000000000000e+02,1.680000000000000000e+02,1.730000000000000000e+02,1.500000000000000000e+02,1.560000000000000000e+02,0.000000000000000000e+00
2.000000000000000000e+01,2.900000000000000000e+01,3.500000000000000000e+01,2.700000000000000000e+01,5.600000000000000000e+01,4.700000000000000000e+01,5.200000000000000000e+01,5.500000000000000000e+01,8.500000000000000000e+01,8.700000000000000000e+01,1.070000000000000000e+02,8.500000000000000000e+01,1.120000000000000000e+02,1.160000000000000000e+02,9.900000000000000000e+01,1.030000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
