9.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,4.000000000000000000e+01,4.200000000000000000e+01,4.700000000000000000e+01,4.600000000000000000e+01,8.600000000000000000e+01,4.800000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01,4.600000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.060000000000000000e+02,1.050000000000000000e+02,1.220000000000000000e+02,1.470000000000000000e+02,1.400000000000000000e+02,1.640000000000000000e+02,1.980000000000000000e+02,2.540000000000000000e+02,2.310000000000000000e+02,2.590000000000000000e+02,2.600000000000000000e+02,2.810000000000000000e+02,2.480000000000000000e+02,2.170000000000000000e+02,1.670000000000000000e+02,0.000000000000000000e+00
7.900000000000000000e+01,1.430000000000000000e+02,1.310000000000000000e+02,1.450000000000000000e+02,1.970000000000000000e+02,2.140000000000000000e+02,2.440000000000000000e+02,2.290000000000000000e+02,2.860000000000000000e+02,2.990000000000000000e+02,3.320000000000000000e+02,3.640000000000000000e+02,3.270000000000000000e+02,2.680000000000000000e+02,2.700000000000000000e+02,1.910000000000000000e+02,0.000000000000000000e+00
7.800000000000000000e+01,1.000000000000000000e+02,1.120000000000000000e+02,1.340000000000000000e+02,1.350000000000000000e+02,1.730000000000000000e+02,1.760000000000000000e+02,1.980000000000000000e+02,2.610000000000000000e+02,2.240000000000000000e+02,2.910000000000000000e+02,3.030000000000000000e+02,3.070000000000000000e+02,3.050000000000000000e+02,3.010000000000000000e+02,2.250000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+01,8.700000000000000000e+01,9.800000000000000000e+01,1.160000000000000000e+02,1.170000000000000000e+02,1.180000000000000000e+02,1.790000000000000000e+02,1.880000000000000000e+02,2.200000000000000000e+02,2.260000000000000000e+02,2.680000000000000000e+02,2.740000000000000000e+02,2.750000000000000000e+02,2.810000000000000000e+02,2.470000000000000000e+02,2.070000000000000000e+02,0.000000000000000000e+00
6.800000000000000000e+01,4.700000000000000000e+01,6.600000000000000000e+01,7.500000000000000000e+01,9.800000000000000000e+01,1.030000000000000000e+02,1.140000000000000000e+02,1.390000000000000000e+02,1.280000000000000000e+02,1.620000000000000000e+02,2.010000000000000000e+02,1.910000000000000000e+02,1.960000000000000000e+02,2.540000000000000000e+02,1.960000000000000000e+02,1.900000000000000000e+02,0.000000000000000000e+00
3.100000000000000000e+01,3.800000000000000000e+01,4.300000000000000000e+01,5.300000000000000000e+01,6.800000000000000000e+01,7.600000000000000000e+01,7.800000000000000000e+01,9.200000000000000000e+01,8.600000000000000000e+01,9.300000000000000000e+01,1.090000000000000000e+02,1.330000000000000000e+02,1.610000000000000000e+02,1.520000000000000000e+02,1.350000000000000000e+02,1.470000000000000000e+02,0.000000000000000000e+00
1.500000000000000000e+01,2.100000000000000000e+01,2.500000000000000000e+01,1.700000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,4.800000000000000000e+01,4.500000000000000000e+01,7.600000000000000000e+01,7.700000000000000000e+01,9.000000000000000000e+01,8.000000000000000000e+01,1.080000000000000000e+02,1.030000000000000000e+02,8.300000000000000000e+01,7.800000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
